DOI,Link
10.3390/ijms16011008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84920506777&partnerID=40&md5=26f53f9a39dfc6234fa642e5cbfb4f45"
10.1016/j.jhazmat.2014.03.063,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84921877515&partnerID=40&md5=3243790a36acebb713c0698dfe7db1fb"
10.1021/jo502464n,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84926675191&partnerID=40&md5=2be9464d6a0b4944f5fc289a127ec878"
10.1016/j.jphotobiol.2015.01.017,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924388812&partnerID=40&md5=ffa2320532a60498ebc26dfbb48f5d65"
,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84929717668&partnerID=40&md5=2570b0c112a0807bb385cd46f94b69f1"
10.1136/oemed-2014-102728,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84931447396&partnerID=40&md5=ccb8e2e569d2d46c9f4956cfac4251b2"
10.1016/j.envint.2014.10.010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84908577392&partnerID=40&md5=97f5d0578a131cfd3802f1d2709e4ce8"
10.1016/j.chemosphere.2015.04.075,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84930455276&partnerID=40&md5=9c3885d1d5612d2e968fe0fc7f04c372"
10.1039/c4ra16683c,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84923355071&partnerID=40&md5=6152a1338e1390604daa589ac77c7d50"
10.14478/ace.2015.1037,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84928382172&partnerID=40&md5=361251dfe2021ef5ee47234578b03b23"
10.1093/toxsci/kfv135,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84943803025&partnerID=40&md5=0ed2b3cd288e5d27219fe5424989b7d2"
10.1515/eces-2015-0018,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84944393427&partnerID=40&md5=9f3e65e2c187222588045d59fb1e4c9b"
10.1007/978-3-319-13362-1_11,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84944575110&partnerID=40&md5=aa7b17d990f2a57c22758a1a16b27a91"
10.1093/carcin/bgv030,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937714253&partnerID=40&md5=abd1688087eec213a34ba55ae2b6e12c"
10.1039/c4cc09808k,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924690730&partnerID=40&md5=3d36c74b56abd64fd6d63ca1fc2605c9"
10.1039/c5nr00884k,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84926483138&partnerID=40&md5=b11cb7e9903702c5dc71c3fad9e9a406"
10.1039/c5cs00021a,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937144286&partnerID=40&md5=9c38692b33ae9a47807e929438d037a0"
,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937019984&partnerID=40&md5=8bccc2940e08ff34882fe3b0ce2c1561"
10.1002/etc.3045,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940061414&partnerID=40&md5=cecbfe0c6437df11f977e851e25ad4a0"
10.1146/annurev-chembioeng-061114-123337,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84938765613&partnerID=40&md5=b25ac7d81aa2a0482c866b2951194274"
10.1080/10643389.2015.1010430,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84929651132&partnerID=40&md5=f486b787a9398af44dbe3dd3205f3455"
10.1016/B978-0-444-63577-8.50085-1,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940470820&partnerID=40&md5=465e566b82d3bc45fb2eda4ad58ffaf4"
10.1111/jiec.12188,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84931566166&partnerID=40&md5=89179fc5c28b3a6e50069e5a6193535c"
10.1093/toxsci/kfv015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84929688342&partnerID=40&md5=842287444a9511e999ba184580715ab6"
10.1016/j.envpol.2015.01.027,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922390085&partnerID=40&md5=fd0554044b2c912deb97e97ec5b5bfd9"
10.1002/cctc.201402761,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84920860499&partnerID=40&md5=4e79fcfbaadf99400a4de77ce6e2d338"
10.1039/c5ay01396h,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940996748&partnerID=40&md5=a8299e12c205bd401af740b69b2e0d01"
10.2217/nnm.15.112,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940561083&partnerID=40&md5=d8cd17cbd36523143be8823cc04b16e1"
10.1007/978-3-662-46943-9_1,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84935012046&partnerID=40&md5=711ae2cc09f91b4d2a48df82471af52c"
10.14573/altex.1408041,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84921416823&partnerID=40&md5=fa6c56d80a38a34bea3f22ce8d1e9fc3"
10.1002/etc.3002,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937519461&partnerID=40&md5=ee0c1ad4f450c915eac4134ceae0eeac"
,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84934296970&partnerID=40&md5=dfd453c4326484bdbf1fda29a51b3ea6"
10.1016/j.envres.2015.06.007,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84934298818&partnerID=40&md5=f873f6ffc8abe45d3e2d9294d53b9ce3"
10.1007/s11051-015-2888-6,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922752548&partnerID=40&md5=4cf8599a472466f14761eab75d739ee2"
10.1515/reveh-2014-0069,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925607796&partnerID=40&md5=296043c877788961fb32fd7ce7b59e3e"
10.1039/c5ra06515a,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84930669991&partnerID=40&md5=ede88e0c9441737a9654efd06693149f"
10.1002/ceat.201500103,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940712800&partnerID=40&md5=cdd6beab36be9b706825642ded7d6646"
10.1080/10590501.2015.1055165,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84938856217&partnerID=40&md5=8e39814178862e5c4e484a233fdd0501"
10.1016/j.jmst.2014.12.013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84939464834&partnerID=40&md5=65a185a04e4fd3fd349ed9e781820967"
10.1007/978-1-4939-2778-4_8,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84941366753&partnerID=40&md5=af7135e485bccd09a4ee1a46afeec21b"
10.1016/j.mrrev.2014.11.001,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925077549&partnerID=40&md5=df09c8b2bd1f9c368a6bb6b22600f6e2"
10.1039/c4nr06670g,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922360946&partnerID=40&md5=9f7d55d1d237f1cf82a016157fb7ff7c"
10.1021/am508565d,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84921720452&partnerID=40&md5=9a71b942bda11184d3dc96f7956457a1"
10.1002/etc.2816,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922523530&partnerID=40&md5=f9f14a4c87edbad726e540faa4c89f47"
,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84942577042&partnerID=40&md5=f69c2b09b8d4fd703fae8a8b3d2b1ce9"
10.13075/mp.5893.00177,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84942765193&partnerID=40&md5=b3caf97a9f22f3b74e6526078505673f"
10.4209/aaqr.2015.05.0291,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84938328206&partnerID=40&md5=29e5c472cd219239d2a7f0f9d1164fc1"
10.1039/c5nr03269e,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937823626&partnerID=40&md5=67fd38f764d49224d0e437cfbd21ca5d"
10.1002/etc.3043,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940093747&partnerID=40&md5=56e65d54d016ab25b0b74fafab610e36"
10.1111/gwmr.12111,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940791910&partnerID=40&md5=6affedff9d8221c7f74259129f7381af"
10.1080/15257770.2014.1001855,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84928471655&partnerID=40&md5=606f67a1e896c10845f4a0abde80de2d"
10.1039/c4ra12428f,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84921664675&partnerID=40&md5=bde675a2979ab9e9ad0b74f6a6a1c1ca"
10.1016/j.cap.2014.11.015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84918501504&partnerID=40&md5=3138d55b5d5f70c884d701a5157b55f9"
10.1016/j.ijheh.2015.01.002,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925780355&partnerID=40&md5=53cd542cbffc2782d2f4cafea38cc7f9"
10.1007/978-94-017-9499-2_40,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84943598346&partnerID=40&md5=7d516f2d881bce32b573b1c5dee2ce9d"
10.1007/978-3-319-14502-0_8,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84943777284&partnerID=40&md5=f23a8c871181d7be218f62109a7aab3b"
10.1002/etc.2891,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84928203678&partnerID=40&md5=cd92bd00ab56f4c07257d589cca1a305"
10.1039/c4ra13333a,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84921898080&partnerID=40&md5=b99128e922f620e86ec8533c8166c4b8"
10.1039/c5ra10127a,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84934893993&partnerID=40&md5=2673bafa244136ffcb89d6a35e6e7d69"
10.1039/c4ja00410h,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84930346294&partnerID=40&md5=cb5e20584c81d75531b6993cf0027cf3"
10.1002/etc.3017,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940453494&partnerID=40&md5=852ef32908313df92fbeebf9f379758b"
10.1016/j.jes.2015.07.001,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940473629&partnerID=40&md5=99398941c04cf7391cac85707fe91a76"
10.1016/j.addr.2015.04.020,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937642098&partnerID=40&md5=7ae74edeedeece1c6e7e1b52d67044c9"
10.1016/B978-0-444-63299-9.00017-X,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924141794&partnerID=40&md5=1f5d1931cbac2bf309bc21aa5826454d"
10.1016/B978-0-444-63299-9.00002-8,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924143834&partnerID=40&md5=882cee35e56b770f11f1c3be665ea92d"
10.1016/j.ijheh.2015.03.015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84929965867&partnerID=40&md5=c34c69cfe89db3bc10f6d56b81dd1bb6"
10.1021/es505014z,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84923112344&partnerID=40&md5=2a7a08bd2af6e0a8d95d9e5142e5df5c"
10.14573/altex.1502091,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84927594869&partnerID=40&md5=c0e6b86e45cf19d81126dfa7dfeb6bc2"
10.1039/c4nr07330d,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84923164108&partnerID=40&md5=e4d1209e77cb88d032d0d569ddb0bf39"
10.1093/carcin/bgv036,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937695441&partnerID=40&md5=7fdb54c22861aab970730fbfda891791"
10.1016/j.scitotenv.2015.03.065,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84928726562&partnerID=40&md5=93e88ca77a8218c4a9db62dbb79bfd96"
10.1021/es504229h,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84921714412&partnerID=40&md5=283971e998711be09531ca124c864329"
10.1016/j.ymeth.2014.10.013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84927745229&partnerID=40&md5=ce47ef0fade8ee6eb35cc238fe0fc757"
10.1039/c4ra12875c,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84916888674&partnerID=40&md5=7ba8b4680b2396a2fd8c23ff6d656b3b"
10.1002/cctc.201402615,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84920650578&partnerID=40&md5=50b2471c933be8fea2aa65102ee14b27"
10.1002/etc.3051,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84942368023&partnerID=40&md5=724401549ccf95424d407ce23be549bf"
10.1016/j.cgh.2015.06.017,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84944388631&partnerID=40&md5=db5e10aa1bd347f4126244b5a54be989"
10.1016/S1470-2045(15)70134-8,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84933671121&partnerID=40&md5=ae711aa69d4d1918fb01e3aa962fa0e4"
10.1002/jctb.4695,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84933673222&partnerID=40&md5=2d7c84751a36d9c20d9731994500fbc3"
10.3109/10408444.2014.952400,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84921491862&partnerID=40&md5=f67211a3621e73796dc0e757cdac4c1f"
10.1016/j.ijhydene.2015.05.101,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937514502&partnerID=40&md5=9afb631435d4b4ca00adeb06e0a2e040"
10.1016/j.jclepro.2015.03.090,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84930384224&partnerID=40&md5=5ea37954078dad1da986ac327968bd4b"
10.1080/10408436.2014.1002604,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940712610&partnerID=40&md5=a5329bb0292e6a82659269f019159f34"
10.1007/s00204-015-1464-2,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922032722&partnerID=40&md5=fb18c3332aca41e44980c2169fd7fcbc"
10.1039/c4ra15765f,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84921933452&partnerID=40&md5=b495e0b8c3634a66a069a2331b5f3fd9"
10.1016/j.yrtph.2015.02.011,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84923590751&partnerID=40&md5=42b6f1f55a14915c2c010383859db099"
10.1016/j.drudis.2014.10.005,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925644591&partnerID=40&md5=42522080f5616674ee15b85601c4d076"
10.1093/icb/icv022,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84943419245&partnerID=40&md5=bade9a0ba9e52e0305ec963a80e087ff"
10.1016/j.etap.2014.11.025,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84919883551&partnerID=40&md5=91cdc71b845e6c625280a11103293dc3"
10.13198/j.issn.1001-6929.2015.04.05,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84928654750&partnerID=40&md5=bcaec4da7810d2284dff470600a5074f"
10.1016/j.envpol.2015.01.021,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922214644&partnerID=40&md5=0e68b1976bfb6101fcff727ce3a7008a"
10.1039/c5ra07677c,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84930618345&partnerID=40&md5=a3ebb24c6f0ed4380d5d009fc277b293"
10.1016/j.cocis.2015.07.004,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84941873906&partnerID=40&md5=be6fcc4b077ad0daa1efaa096bf013a9"
10.1517/17460441.2015.1032241,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84928310555&partnerID=40&md5=e91808b43c4b7a097188eb3b48f6310f"
10.1021/es504976d,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924981770&partnerID=40&md5=82b068e4d60125f0a7552a685bd98546"
10.1002/bdrb.21140,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84933181497&partnerID=40&md5=2440725dca7ffe956519a7be9c9018b1"
10.1155/2015/976068,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84935002793&partnerID=40&md5=592cbf9f7588305dada7e97164baf7e0"
10.3109/15376516.2015.1007541,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84930251334&partnerID=40&md5=d194ab4cc988564c45d9ccad2e1bdf04"
10.1039/c5ra05383h,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84928019143&partnerID=40&md5=3de0d19c69aae2c3c481da5e3ec1942c"
10.1289/ehp.1408642.,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84920090996&partnerID=40&md5=e52bee53fa24090b839b827b8ad42af9"
10.1016/j.chemosphere.2015.04.056,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84930582757&partnerID=40&md5=a9ebb18677ee3daa893b29edc4f7e777"
10.1039/c5nr02216a,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84931028160&partnerID=40&md5=95c27e5b4a672fa062dda08c2e0f5ab2"
10.1039/c4ra13552k,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84921907753&partnerID=40&md5=b2c9dd28918044c208615294a95cb7b8"
10.1039/c4ra13915a,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84919624823&partnerID=40&md5=823427379ab43dd359d8508a2ed5537d"
10.1128/AEM.04195-14,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84930037212&partnerID=40&md5=621c454b657e6eafda2eeb0e3bca39df"
10.1177/1087057115581317,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937886587&partnerID=40&md5=da3573651428d377b25ab1ea47766ada"
10.1039/c5ra03262h,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84930681350&partnerID=40&md5=53dfbe2d6b2b0e83ac89738a91d7d56b"
10.3109/10408444.2014.986054,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922918827&partnerID=40&md5=04428823856a4d868df366ef03c85789"
10.1002/minf.201400188,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84923590949&partnerID=40&md5=a335462a5bde69f3341a662bf636c7c5"
10.1021/es505605w,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924037322&partnerID=40&md5=26ab54beae2655382722040d08dce775"
10.1289/ehp.1408601,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84920073814&partnerID=40&md5=2a42bb38a42779509fdaed4926e6d8f7"
,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84929612491&partnerID=40&md5=5ada196d2fb44207102ee9e8ea929130"
10.3109/08958378.2015.1026619,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84931361647&partnerID=40&md5=36d73546d87d3c9e7fbba1e5d534e08d"
10.1093/bioinformatics/btu624,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84928982769&partnerID=40&md5=ac5fc57c9c4585ee42e3c695c5fdf905"
10.1016/j.watres.2014.09.025,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84911882873&partnerID=40&md5=1cc94703e269ff39919ad5c9e121236e"
10.1039/c5ra04569j,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84929353643&partnerID=40&md5=a146cee5d77e1eb011fccc65facc49c3"
10.1093/toxsci/kfv020,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84929698561&partnerID=40&md5=e1e6a537bc3c332b997492bee67e7b4e"
10.1002/ps.3854,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84928554998&partnerID=40&md5=cc9149271d453fa0338a6953a60048d2"
10.1186/s41021-015-0001-0,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84942597020&partnerID=40&md5=6e637ed8163c052faf8d99879cb04102"
10.1093/toxsci/kfu234,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924732907&partnerID=40&md5=651da551beefc42aae03c903505a5636"
10.1007/978-3-319-14024-7_5,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84944250633&partnerID=40&md5=e062451544a60f5bdbf772aad2d394f8"
10.1093/toxsci/kfv134,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84943795808&partnerID=40&md5=6b5bcd44a16ad13620b7b9f6cf646170"
10.1093/toxsci/kfv142,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84943452664&partnerID=40&md5=9ef3adbd61dd1c1b87d63bce57df52a1"
10.1039/c5ra07821k,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84930941544&partnerID=40&md5=2d5e8758ae96ff9eb96fff813fcee66b"
10.1080/1062936X.2015.1051584,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84939251909&partnerID=40&md5=9f35e61c3cb375e6e96e9486e3611dad"
10.1016/j.jes.2015.05.002,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940536634&partnerID=40&md5=9e025eefc9503ad677183a9ca0bbca8a"
10.1126/scitranslmed.aab1201,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937622522&partnerID=40&md5=bb3f6f0ceff27787bd62de1e537363d2"
,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84929615702&partnerID=40&md5=7222f12495b2c3053a934a4cb3a3a89e"
10.7536/PC141218,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84930516880&partnerID=40&md5=ed1e4de24524c6c8b3eefb5e5563912c"
10.1007/978-1-4939-2377-9_15,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922954394&partnerID=40&md5=d79023e518e23a20fb4836c77aa9c566"
10.1007/s11051-015-2956-y,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925047446&partnerID=40&md5=4deadde6614b80ebb2819e81d4d5b654"
10.1093/toxsci/kfu320,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84926507995&partnerID=40&md5=6a30cbbdff5b69cb46ce160e3a9cb0c8"
10.1289/ehp.1409177,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84943235627&partnerID=40&md5=5775d8e1747b74f0e948cf885dc57fe8"
10.1093/toxsci/kfv151,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84943800574&partnerID=40&md5=d5017119079a4b91eca96e42e1a7e70e"
10.1093/toxsci/kfv141,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84943756669&partnerID=40&md5=ca5039efb3d91d72123fd36c1b1a3827"
10.1021/es5051343,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924070811&partnerID=40&md5=2621a9e021745639e70f4e29ec3d9535"
10.1016/j.chemosphere.2015.07.062,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940934788&partnerID=40&md5=c6139d7675a25011560358cc52170e2e"
10.1007/978-3-662-46070-2_5,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84943372232&partnerID=40&md5=d8e5ee831899a92507286e2f15b4739b"
10.14573/altex.1412201,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84938583032&partnerID=40&md5=d6c676d5e2f769d32c83e764d9cd9b7d"
,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84939798514&partnerID=40&md5=f1de7320745554660f76cdda7f2e1a3f"
10.1021/es504708c,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925013876&partnerID=40&md5=27208460e34d2b764b34ceb8a8d7dd23"
10.1021/nn507243w,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925670313&partnerID=40&md5=df630bbf19aada3355dd085e9760dfdf"
10.1039/9781782622765-00170,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937413420&partnerID=40&md5=d39d9506aaa161cd979d2cae7ac8ddcb"
,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84931265612&partnerID=40&md5=7fac0af2ce4eef7cb63ecf7490c71915"
10.1016/j.watres.2014.09.039,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84908530275&partnerID=40&md5=34ecf5e1c438fa92053e39fc0532e7b2"
10.1098/rstb.2014.0286,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84911870679&partnerID=40&md5=376370f97e0eae4cc979043d9fe21a0c"
10.1002/jat.3037,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925367733&partnerID=40&md5=05dc30db4cb5de53ea678b85840d5db5"
10.1016/j.jhazmat.2014.10.039,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84910657587&partnerID=40&md5=8668f070685f0db5d60114eef1873e70"
10.1179/1753555714Y.0000000225,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84919965660&partnerID=40&md5=0a89aadaae8483f7218f341e7c572b53"
10.1039/c5ra04032a,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84929310219&partnerID=40&md5=7a902fde161193e42ac0a17e727ff237"
10.3961/jpmph.15.006,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84931452862&partnerID=40&md5=585d31f184f28754a9a6b039b1ed0b8b"
10.1016/j.wasman.2015.05.035,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84938747077&partnerID=40&md5=59c337b40a488e5e24fe9487252a8dfa"
10.1039/c5ra08425c,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84936857693&partnerID=40&md5=4e87678b01b54e7ed222c04788ac6cf3"
10.1093/toxsci/kfv109,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940647255&partnerID=40&md5=bb92cbc2f876370544ce423faeb9179f"
10.1177/0192623314558306,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84921750200&partnerID=40&md5=4490b2bdf9076802c4a5a44c6f873141"
10.1007/s11356-014-3871-y,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925506281&partnerID=40&md5=99bab3032ef68765c40516ced64ac48b"
10.1016/j.buildenv.2014.10.013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84920148989&partnerID=40&md5=5c9f40f9f4db6b35a4c1815d220c4308"
10.1007/s11367-014-0806-2,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922086210&partnerID=40&md5=5836516fb97c71efbda9f4de48140d35"
10.1530/EJE-14-1061,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84938835052&partnerID=40&md5=294a02400e1928fc2951f3d38d5da28c"
10.1039/c5cp03961d,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84944345737&partnerID=40&md5=531e4071aff6dd0ac945371feae66572"
10.1039/c5ja00235d,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84942524758&partnerID=40&md5=f9bc6813982a3434a236a5de88e96e02"
10.1111/rda.12563,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84942048989&partnerID=40&md5=337de4a3ca9d5243a32033cfc1e4adc3"
10.1039/c5ra07812a,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937809546&partnerID=40&md5=a7edb5198978e8223c2bbe4f38dc47b8"
10.3109/10408444.2014.981331,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84921474981&partnerID=40&md5=ce5da5bd7591b4f0206b7e2ffc467158"
10.1021/cr500719h,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937697496&partnerID=40&md5=2b5b64c4fa13ae6985982368d1384ece"
10.1039/c4ra13692f,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84921917091&partnerID=40&md5=c91f3ce8f878818f49dbbe9f2d2014e1"
10.1016/j.pbiomolbio.2014.11.005,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924719134&partnerID=40&md5=baa701a2394ecab75235aa849d407339"
,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940172969&partnerID=40&md5=8434e29521777c755780a990f9b2745e"
10.1177/1091581815576551,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937496036&partnerID=40&md5=ccf37da94c67129bde51bd545651d4c2"
10.1210/en.2014-1734,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84930435227&partnerID=40&md5=36e9a32a2e971738943e55f0b0fe72ce"
10.1016/j.addr.2014.09.002,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922277998&partnerID=40&md5=8fdfe84f37f2f6645fc6c47160d00f7e"
10.1080/1062936X.2015.1018939,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925209546&partnerID=40&md5=70956510a75939a2f4759dad704e690d"
10.1002/etc.2756,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84919843240&partnerID=40&md5=7940f09fedd13e3966d40d2ba4612cc3"
